JV,polygon,full_name,species,species_code,Resident,breeding_prop_pop,nbreeding_prop_pop,postbreedingm_prop_pop,prebreedingm_prop_pop
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Pectoral Sandpiper,pecsan,FALSE,1.06E-05,NA,5.91E-05,0.0036007
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Pacific-slope Flycatcher,pasfly,FALSE,0.0758238,NA,0.0534594,0.0900821
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Parasitic Jaeger,parjae,FALSE,1.86E-05,NA,4.30E-06,NA
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Pacific Golden-Plover,pagplo,FALSE,0,7.00E-07,7.00E-07,5.90E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Pacific Wren,pacwre1,FALSE,0.0795842,0.0076637,0.0571469,0.0352149
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Pacific Loon,pacloo,FALSE,0.0008566,0.0132841,0.0020547,0.0016738
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Osprey,osprey,FALSE,0.0001186,NA,0.0005741,8.27E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Orange-crowned Warbler,orcwar,FALSE,0.0562301,NA,0.0160353,0.0388026
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Olive-sided Flycatcher,olsfly,FALSE,0.0050492,NA,0.0052722,0.0060939
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Saw-whet Owl,nswowl,FALSE,0.0125319,0.0011128,0.0044193,NA
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Rough-winged Swallow,nrwswa,FALSE,2.28E-05,NA,0,1.60E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Wheatear,norwhe,FALSE,0.000185,NA,NA,5.37E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Waterthrush,norwat,FALSE,0.0015729,NA,0.000667,0.0027289
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Shrike,norshr4,FALSE,0.0095722,0.0019502,0.0045682,0.0043076
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Shoveler,norsho,FALSE,0.0010784,0,5.86E-05,0.0001591
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Pintail,norpin,FALSE,0.0004169,1.30E-06,0.0003404,0.0004697
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Harrier,norhar2,FALSE,0.0015449,0,0.0037157,0.0020194
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Goshawk,norgos,FALSE,0.0017864,0.0025866,0.0029081,0.0079922
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Flicker,norfli,FALSE,0.0004656,1.98E-05,0.0002367,0.0002022
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Pygmy-Owl,nopowl,TRUE,0.0095252,0.0095252,0.0095252,0.0095252
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Northern Hawk Owl,nohowl,FALSE,NA,0.0014556,NA,NA
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Mountain Bluebird,moublu,FALSE,9.80E-06,NA,0,1.64E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Short-billed Gull,mewgul2,FALSE,0.0268597,0.0173701,0.0630389,0.0428924
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Merlin,merlin,FALSE,0.0017831,0.0001088,0.0053807,0.0006956
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,McKay's Bunting,mckbun,FALSE,0,0.0013502,NA,0
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Marbled Murrelet,marmur,TRUE,0.0234211,0.0234211,0.0234211,0.0234211
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Marbled Godwit,margod,FALSE,0,NA,0,1.04E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Mallard,mallar3,FALSE,0.0002875,0.0003369,0.0008586,0.0014487
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,MacGillivray's Warbler,macwar,FALSE,0.0089648,NA,0.0052979,0.0057346
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Long-tailed Jaeger,lotjae,FALSE,4.60E-06,NA,NA,NA
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Long-tailed Duck,lotduc,FALSE,1.13E-05,0.0047695,0.0002932,0.0005196
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Long-billed Dowitcher,lobdow,FALSE,0,NA,5.81E-05,0.0005222
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Lincoln's Sparrow,linspa,FALSE,0.0077948,8.00E-07,0.0022101,0.0039877
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Lesser Yellowlegs,lesyel,FALSE,0.0016641,NA,0.0004649,0.0001991
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Lesser Scaup,lessca,FALSE,0.0011439,6.39E-05,0.0004433,5.86E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Least Sandpiper,leasan,FALSE,0.0002979,NA,0.000377,0.0014374
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Least Flycatcher,leafly,FALSE,4.90E-06,NA,0,1.00E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Lapland Longspur,laplon,FALSE,2.20E-06,NA,0.0003507,0.0003882
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,King Eider,kineid,FALSE,0,1.16E-05,8.00E-07,3.00E-07
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Killdeer,killde,FALSE,2.20E-06,5.70E-06,6.00E-07,1.80E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Hudsonian Godwit,hudgod,FALSE,2.13E-05,NA,1.26E-05,3.72E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Horned Lark,horlar,FALSE,0.0003934,NA,0.000229,0.0003196
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Horned Grebe,horgre,FALSE,5.38E-05,0.0063916,0.0057805,0.0015886
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Hooded Merganser,hoomer,FALSE,6.00E-05,0.0025989,0.0022937,0.0008502
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Hoary Redpoll,hoared,FALSE,0,3.40E-05,4.14E-05,1.08E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Hermit Thrush,herthr,FALSE,0.0276485,NA,0.0090918,0.0309012
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Herring Gull,hergul,FALSE,0.0008123,8.60E-06,0.0147607,0.0003274
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Harlequin Duck,harduc,FALSE,0.0005155,0.0055648,0.0005417,0.0075214
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Hammond's Flycatcher,hamfly,FALSE,0.0066228,NA,0.0047495,0.008175
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Hairy Woodpecker,haiwoo,TRUE,0.0032271,0.0032271,0.0032271,0.0032271
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Gray-cheeked Thrush,gycthr,FALSE,0.0092517,NA,0.0008358,0.0007887
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Greater White-fronted Goose,gwfgoo,FALSE,7.30E-06,0,7.80E-06,4.67E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Canada Jay,gryjay,TRUE,0.0007803,0.0007803,0.0007803,0.0007803
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Great Horned Owl,grhowl,TRUE,0.0027939,0.0027939,0.0027939,0.0027939
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Greater Yellowlegs,greyel,FALSE,0.0012412,NA,0.0001817,0.001016
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Greater Scaup,gresca,FALSE,0.0004222,0.0023345,0.0028491,0.0008257
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Great Blue Heron,grbher3,FALSE,0.000175,0.0005889,0.00072,0.0002556
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Golden Eagle,goleag,FALSE,0.005758,0,0.0122097,0.0182476
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Golden-crowned Sparrow,gocspa,FALSE,0.0787786,1.21E-05,0.0212579,0.0552234
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Golden-crowned Kinglet,gockin,FALSE,0.019872,0.0108147,0.0187986,0.0135062
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Green-winged Teal,gnwtea,FALSE,0.0007141,1.60E-06,7.61E-05,0.0002439
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Glaucous-winged Gull,glwgul,FALSE,0.0136451,0.0258974,0.036648,0.0206536
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Glaucous Gull,glagul,FALSE,1.00E-07,4.10E-06,1.10E-05,0
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Gray-crowned Rosy-Finch,gcrfin,FALSE,0.0445912,0.009424,0.0005126,0.0249445
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Gadwall,gadwal,FALSE,5.00E-06,1.56E-05,3.60E-06,1.02E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Fox Sparrow,foxspa,FALSE,0.0249115,2.18E-05,0.0089305,0.011845
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Evening Grosbeak,evegro,FALSE,0,0.0001196,0.0001699,9.24E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Eurasian Wigeon,eurwig,FALSE,3.00E-07,1.00E-07,0,3.00E-07
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,European Starling,eursta,FALSE,3.00E-07,7.00E-07,1.10E-06,1.20E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Dusky Grouse,dusgro,TRUE,1.40E-05,1.40E-05,1.40E-05,1.40E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Dusky Flycatcher,dusfly,FALSE,7.30E-06,NA,0,0.000116
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Dunlin,dunlin,FALSE,0,0.0003959,6.02E-05,0.0002016
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Downy Woodpecker,dowwoo,TRUE,3.51E-05,3.51E-05,3.51E-05,3.51E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Double-crested Cormorant,doccor,FALSE,2.30E-05,5.62E-05,2.11E-05,7.01E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Dark-eyed Junco,daejun,FALSE,0.0167588,0.0004224,0.0044129,0.0060954
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Common Yellowthroat,comyel,FALSE,0.0003828,NA,0.0004771,7.64E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Common Redpoll,comred,FALSE,0.0075676,0.0142608,0.0067635,0.0151394
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Common Raven,comrav,TRUE,0.0042143,0.0042143,0.0042143,0.0042143
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Common Merganser,commer,FALSE,0.0041003,0.0056826,0.0084603,0.0024259
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Common Loon,comloo,FALSE,0.0017862,0.0024944,0.0011813,0.0014961
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Common Goldeneye,comgol,FALSE,4.25E-05,0.0017701,0.0008883,0.0009656
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Common Eider,comeid,FALSE,0,0,2.40E-06,0
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Cliff Swallow,cliswa,FALSE,1.68E-05,NA,0.0001021,1.20E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Chipping Sparrow,chispa,FALSE,2.09E-05,NA,4.09E-05,1.20E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Chestnut-backed Chickadee,chbchi,TRUE,0.0461599,0.0461599,0.0461599,0.0461599
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Cedar Waxwing,cedwax,FALSE,0.000825,NA,0.0002096,2.56E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Cassin's Vireo,casvir,FALSE,1.57E-05,NA,0,0.0005776
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Caspian Tern,caster1,FALSE,0.0002033,NA,0.0001746,3.60E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Cassin's Finch,casfin,FALSE,0,8.00E-06,NA,1.30E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Canvasback,canvas,FALSE,0.0001006,4.80E-06,0.0001102,2.90E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Canada Goose,cangoo,FALSE,0.0008152,0.0003818,0.0007042,0.0005845
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,California Gull,calgul,FALSE,5.55E-05,NA,0.0314608,8.04E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Cackling Goose,cacgoo1,FALSE,6.90E-06,NA,2.18E-05,4.19E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Blue-winged Teal,buwtea,FALSE,0.0001993,NA,8.80E-06,4.85E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Bufflehead,buffle,FALSE,0.0004447,0.0165115,0.0080587,0.011425
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Buff-breasted Sandpiper,bubsan,FALSE,0,NA,2.70E-06,0
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Brown Creeper,brncre,FALSE,0.0066951,0.0044344,0.0089793,0.004023
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Brewer's Blackbird,brebla,FALSE,0,4.40E-06,NA,3.80E-06
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Barred Owl,brdowl,TRUE,0.0004063,0.0004063,0.0004063,0.0004063
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Brant,brant,FALSE,8.30E-06,2.07E-05,5.80E-06,4.59E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Brambling,brambl,FALSE,0,0,0,0
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Boreal Chickadee,borchi2,TRUE,0.0014905,0.0014905,0.0014905,0.0014905
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Bonaparte's Gull,bongul,FALSE,0.0033533,NA,0.0192613,0.0063319
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Bohemian Waxwing,bohwax,FALSE,0.0048237,1.96E-05,0.0004219,1.62E-05
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Black Turnstone,blktur,FALSE,0,0.012567,0.0137546,0.0181893
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Black Swift,blkswi,FALSE,0.0210745,NA,0.0291544,0.0424895
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Black Scoter,blksco2,FALSE,5.90E-06,0.0016265,0.0001205,0.0002659
PacificBirds,AK BCR5,PacificBirds_AK_BCR5.shp,Black Oystercatcher,blkoys,TRUE,0.0115045,0.0115045,0.0115045,0.0115045
